-2869,10651,889
-2980,10546,977
-2968,10607,920
-3076,10621,1011
-3050,10492,1122
-3136,10472,1005
-3178,10361,1091
-3189,10438,1080
-3294,10486,1112
-3270,10470,1120
-3285,10414,1039
-3307,10649,1167
-3312,10409,1085
-3298,10554,1103
-3238,10438,1104
-3279,10401,1111
-3334,10427,1116
-3259,10539,1120
-3191,10496,1197
-3155,10555,1171
-3323,10511,1071
-3127,10378,1117
-3148,10481,1061
-3098,10489,1232
-3138,10423,1095
-3168,10267,971
-3185,10246,1140
-3115,10299,1048
-3020,10382,1090
-3010,10355,771
-3022,10246,1006
-2972,10200,1104
-2953,10268,1019
-2954,10290,1038
-2927,10248,959
-2890,10105,914
-2951,10106,975
-2945,10195,980
-2890,9990,1014
-2926,10220,967
-2927,10079,910
-2854,10198,937
-2880,10134,943
-2892,10214,1029
-2956,10141,838
-2952,10165,879
-2961,10109,839
-2920,10184,774
-2930,10181,985
-3052,10236,854
-3017,10131,843
-3024,10075,869
-3019,10160,977
-3010,10244,912
-3039,10254,869
-3024,10125,866
-2985,10179,847
-2938,10193,896
-3041,10205,961
-3022,10224,916
-3003,10140,824
-3034,10257,907
-2986,10227,889
-3009,10276,920
-3049,10238,855
-3055,10205,926
-3002,10221,955
-2942,10183,979
-2960,10299,984
-2987,10275,848
-2964,10141,886
-2999,10283,957
-2985,10266,920
-2875,10184,924
-2864,10271,904
-2905,10261,1033
-2919,10251,953
-2850,10165,944
-2880,10140,1189
-2800,10275,970
-2783,10227,1034
-2826,10261,1063
-2837,10150,1016
-2776,10144,1048
-2707,10138,1095
-2630,10244,1109
-2730,10186,1067
-2732,10038,1045
-2736,10156,1128
-2708,10245,1185
-2688,10142,1136
-2648,10109,1157
-2565,10091,1114
-2556,10085,1272
-2595,10085,1248
-2546,10068,1130
-2605,10070,1206
-2517,10029,1235
-2515,9999,1316
-2495,10058,1269
-2576,10004,1252
-2468,9971,1185
-2544,10027,1242
-2443,10076,1315
-2508,10050,1157
-2479,10050,1188
-2408,10090,1187
-2358,10157,1268
-2330,10308,1224
-2279,10266,1192
-2322,10233,1175
-2237,10270,1205
-2184,10385,1202
-2233,10504,1205
-2253,10447,1141
-2151,10391,1111
-2056,10473,1210
-2170,10530,1184
-2163,10693,1203
-2173,10594,1081
-2189,10551,1103
-2103,10680,1165
-2056,10805,1259
-2207,10679,1135
-2206,10659,1187
-2276,10708,1158
-2250,10771,1155
-2263,10807,1241
-2538,10675,1184
-2359,10629,1143
-2523,10698,1196
-2477,10671,1190
-2567,10687,1226
-2639,10613,1221
-2647,10567,1080
-2754,10622,1143
-2736,10573,1107
-2870,10463,1129
-2945,10495,1108
-3024,10413,1127
-3082,10531,1165
-3057,10367,1110
-3145,10313,1226
-3115,10363,1057
-3185,10347,1104
-3206,10311,1061
-3238,10215,1001
-3243,10228,1270
-3216,10347,1033
-3168,10295,1106
-3216,10210,1115
-3186,10178,1031
-3161,10203,865
-3192,10160,961
-3098,10127,1008
-3012,10192,996
-3030,10222,1033
-2939,10175,1272
-2929,10065,997
-2881,10109,1061
-2836,10205,1024
-2724,10470,1053
-2717,10179,1082
-2625,10289,1089
-2515,10303,1084
-2450,10267,1139
-2452,10375,1075
-2472,10221,993
-2318,10285,1054
-2346,10344,1052
-2065,10319,1057
-2305,10316,1057
-2290,10308,1043
-2209,10366,1083
-2239,10430,1250
-2500,10366,988
-2308,10344,1037
-2217,10473,992
-2246,10414,1072
-2257,10373,1029
-2326,10491,1060
-2230,10492,1038
-2406,10561,1027
-2385,10378,914
-2443,10470,917
-2418,10556,1008
-2503,10491,1003
-2534,10444,1001
-2491,10549,979
-2546,10677,846
-2495,10658,952
-2596,10605,991
-2621,10601,1093
-2638,10760,1063
-2551,10770,1147
-2666,10705,992
-2778,10656,1028
-2810,10701,1115
-2779,10760,1076
-2732,10707,1046
-2805,10745,1043
-2848,10771,850
-2904,10815,984
-2898,10724,1020
-2955,10714,998
-2869,10844,1163
-2847,10897,878
-2950,10872,1036
-2967,10773,1052
-2883,10743,1074
-2950,10754,1122
-2924,10816,1126
-3037,10644,1070
-3013,10703,956
-3032,10609,945
-3046,10982,952
-3040,10716,962
-3012,10652,1008
-3020,10572,1006
-3079,10566,983
-3060,10652,971
-3031,10494,935
-3050,10584,887
-2962,10582,906
-2927,10683,951
-2978,10549,905
-3044,10581,911
-2847,10616,927
-2818,10680,989
-2865,10578,980
-2772,10526,834
-2747,10543,903
-2778,10591,951
-2662,10538,983
-2695,10507,865
-2646,10751,918
-2616,10514,841
-2593,10552,945
-2482,10462,928
-2455,10484,918
-2406,10573,947
-2504,10502,841
-2436,10524,881
-2397,10490,791
-2405,10513,884
-2428,10611,892
-2415,10581,848
-2374,10442,820
-2485,10449,868
-2460,10528,862
-2372,10700,813
-2412,10584,805
-2503,10266,811
-2529,10579,859
-2478,10698,902
-2491,10666,871
-2605,10611,880
-2552,10637,828
-2568,10586,834
-2586,10667,1006
-2559,10785,836
-2596,10612,892
-2628,10695,951
-2662,10776,920
-2720,10683,928
-2686,10819,829
-2561,10643,981
-2723,10513,908
-2776,10748,932
-2795,10733,978
-2762,10811,814
-3015,10656,1071
-2793,10697,951
-2861,10676,1045
-2894,10787,1057
-2769,10839,1070
-2845,10665,1037
-2958,10593,923
-2962,10588,1010
-2944,10586,1119
-2925,10612,1196
-3003,10527,994
-2972,10549,1003
-3028,10459,1029
-3065,10727,1014
-3028,10571,793
-3062,10463,937
-3014,10413,958
-3018,10378,965
-3024,10355,888
-2960,10553,1047
-2990,10373,925
-2899,10359,846
-2898,10423,904
-2854,10371,939
-2786,10546,857
-2783,10410,834
-2744,10365,594
-2704,10368,808
-2699,10452,851
-2646,10420,828
-2683,10422,799
-2618,10444,532
-2548,10531,771
-2532,10481,800
-2551,10469,683
-2591,10380,708
-2464,10459,762
-2455,10521,809
-2427,10464,740
-2511,10501,735
-2447,10424,713
-2467,10536,1012
-2545,10610,746
-2532,10592,798
-2561,10561,724
-2500,10707,805
-2571,10517,935
-2609,10597,822
-2565,10565,839
-2672,10534,871
-2654,10502,953
-2635,10692,977
-2736,10532,949
-2685,10545,999
-2650,10493,908
-2623,10751,999
-2682,10556,1046
-2675,10500,958
-2749,10452,953
-2713,10536,986
-2738,10578,1083
-2624,10580,1037
-2742,10486,1034
-2745,10354,794
-2701,10488,1011
-2745,10504,1073
-2707,10453,1009
-2772,10339,1067
-2671,10410,777
-2734,10336,1001
-2709,10350,1050
-2712,10307,1009
-2701,10432,900
-2647,10208,902
-2761,10219,962
-2706,10283,928
-2640,10162,889
-2686,10141,878
-2716,10092,795
-2641,10205,936
-2597,10151,820
-2576,10149,789
-2585,10016,731
-2646,10154,770
-2588,10220,779
-2584,10270,816
-2618,10169,752
-2636,10078,823
-2587,10248,795
-2579,10244,776
-2549,10265,818
-2588,10231,799
-2565,10223,714
-2522,10187,829
-2633,10253,947
-2586,10242,830
-2598,10222,853
-2730,10154,878
-2684,10244,905
-2671,10258,891
-2652,10236,862
-2723,10093,779
-2792,9970,890
-2793,10089,961
-2819,10102,873
-2767,10173,939
-2763,10126,853
-2862,10021,827
-2796,10041,849
-2839,10160,1026
-2880,10173,1231
-2829,10016,973
-2901,10029,904
-2911,10057,863
-2826,10010,935
-2885,10121,851
-2934,9999,861
-3025,10074,954
-2855,10112,945
-2856,10083,964
-2931,10073,927
-2932,10070,861
-2869,10179,1003
-2888,10065,943
-2984,10198,845
-2953,10043,867
-3024,10052,905
-2977,10099,834
-2969,10028,886
-2999,9926,914
-2996,9979,828
-2979,10078,947
-3047,10128,817
-3060,9966,888
-3016,9990,897
-3047,10008,824
-3042,10128,852
-2953,9996,793
-3001,10047,832
-2939,10039,814
-2989,9910,871
-2956,9921,869
-2940,9942,608
-2915,9922,801
-2885,9968,903
-2924,9945,815
-2880,9936,879
-2890,9873,911
-2790,9994,854
-2726,10009,919
-2730,9803,857
-2712,9894,874
-2696,10040,899
-2658,10045,906
-2703,10057,949
-2662,10031,915
-2600,10042,923
-2650,10123,979
-2723,10097,893
-2621,10227,885
-2685,10156,903
-2659,10253,902
-2727,10158,962
-2702,10262,878
-2765,10148,908
-2718,10284,919
-2791,10405,997
-2865,10326,923
-2884,10258,824
-2904,10287,810
-2943,10481,939
-2947,10481,919
-3011,10517,748
-3039,10621,852
-3080,10534,537
-3065,10688,868
-3091,10586,811
-3102,10659,848
-3134,10691,825
-3161,10679,860
-3011,10791,797
-3230,10773,888
-3245,10724,774
-3265,10712,834
-3199,10771,822
-3217,10855,980
-3206,10830,895
-3174,10770,852
-3184,10781,988
-3198,10935,1013
-3204,10895,972
-3276,10899,889
-3190,10895,933
-3116,10969,987
-3154,10958,975
-3183,10913,943
-3111,10876,923
-3309,10804,998
-3077,10866,1004
-3093,10885,1023
-3029,10780,928
-3079,10820,1021
-3036,10818,1071
-3013,10890,918
-2958,10839,900
-2901,10771,948
-2920,10848,959
-2971,10742,1027
-2987,10635,828
-2903,10730,876
-2802,10824,803
-2895,10727,833
-2831,10575,764
-2822,10519,715
-2743,10651,768
-2783,10610,831
-2748,10551,819
-2645,10680,871
-2606,10704,848
-2610,10677,828
-2574,10335,882
-2640,10488,816
-2583,10648,935
-2569,10676,926
-2664,10586,856
-2472,10582,860
-2552,10592,968
-2469,10653,928
-2562,10569,950
-2512,10562,917
-2518,10570,936
-2492,10606,1038
-2507,10544,1052
-2467,10640,990
-2668,10531,959
-2523,10494,995
-2522,10581,1037
-2501,10585,1062
-2609,10598,769
-2609,10443,1013
-2634,10544,1024
-2633,10424,1089
-2629,10712,1180
-2682,10388,1143
-2639,10383,1056
-2758,10423,1089
-2660,10439,1114
-2686,10467,1031
-2711,10362,1033
-2723,10435,1158
-2736,10567,1249
-2724,10469,1178
-2667,10255,1059
-2754,10478,1059
-2779,10471,1125
-2683,10458,1173
-2842,10435,1126
-2860,10398,975
-2787,10523,1077
-2761,10579,1033
-2795,10524,931
-2773,10448,976
-2812,10414,969
-2739,10489,924
-2730,10610,1059
-2818,10522,919
-2691,10520,886
-2783,10515,885
-2637,10587,966
-2679,10566,901
-2685,10526,866
-2682,10490,925
-2722,10646,965
-2668,10641,911
-2687,10555,959
-2716,10571,889
-2654,10571,992
-2582,10655,1005
-2589,10611,976
-2628,10267,916
-2588,10572,909
-2629,10514,1022
-2591,10542,993
-2638,10383,976
-2597,10380,878
-2544,10405,925
-2500,10450,1007
-2511,10450,1014
-2324,10372,994
-2519,10325,1007
-2540,10382,1111
-2542,10322,1129
-2480,10213,1045
-2462,10159,980
-2450,10214,1093
-2441,10224,1092
-2461,10159,1044
-2498,10007,980
-2313,10012,1056
-2443,10160,1047
-2430,9994,1047
-2501,9886,1004
-2476,9871,993
-2497,9931,999
-2489,9861,985
-2535,9831,1016
-2630,9726,928
-2580,9705,930
-2549,9760,988
-2484,9817,1011
-2522,9735,944
-2528,9644,862
-2491,9673,923
-2507,9794,1016
-2535,9687,993
-2620,9701,923
-2542,9983,962
-2441,9624,917
-2429,9835,990
-2462,9769,970
-2392,9736,917
-2433,9777,985
-2460,9800,972
-2385,10026,1021
-2375,9991,835
-2414,9931,974
-2361,9949,1008
-2417,10064,973
-2431,10049,1055
-2453,10106,808
-2460,10029,989
-2516,10162,963
-2532,10127,1015
-2549,10194,1145
-2592,10171,804
-2641,10145,1046
-2646,10169,971
-2703,10133,999
-2628,10460,1041
-2712,10183,1158
-2789,10169,980
-2887,10136,979
-2856,10170,1034
-2861,10128,1023
-2776,10175,954
-2818,10119,976
-2862,10053,977
-2858,10122,966
-2832,10154,1022
-2926,10179,939
-2903,10182,892
-2941,10018,901
-2883,10246,985
-2888,10179,1082
-2811,10253,959
-2809,10106,881
-2902,10102,936
-2794,10200,889
-2754,10167,919
-2777,10375,925
-2752,10283,917
-2780,10265,868
-2733,10414,904
-2758,10396,979
-2743,10363,830
-2771,10326,910
-2736,10457,875
-2677,10455,938
-2691,10493,935
-2632,10437,867
-2661,10344,847
-2620,10494,895
-2548,10515,847
-2683,10443,924
-2649,10455,854
-2666,10698,917
-2596,10436,919
-2617,10549,1003
-2637,10548,874
-2686,10454,1013
-2642,10667,979
-2703,10446,1030
-2646,10499,999
-2665,10481,928
-2626,10461,936
-2622,10442,944
-2708,10570,972
-2617,10557,909
-2644,10539,960
-2682,10497,974
-2730,10466,953
-2700,10535,963
-2692,10654,885
-2767,10542,886
-2765,10532,1030
-2791,10507,970
-2841,10603,917
-2753,10686,903
-2785,10622,837
-2790,10463,880
-2800,10600,837
-3058,10657,950
-2794,10642,834
-2790,10632,792
-2830,10543,918
-2803,10579,914
-2753,10658,887
-2821,10660,865
-2786,10587,828
-2815,10517,802
-2794,10610,777
-2850,10610,854
-2776,10646,853
-2756,10589,792
-2714,10536,748
-2722,10658,753
-2681,10531,856
-2711,10607,855
-2656,10581,820
-2642,10503,799
-2585,10673,894
-2666,10539,778
-2649,10519,840
-2603,10694,831
-2496,10597,865
-2515,10639,911
-2534,10632,871
-2554,10616,869
-2553,10601,891
-2468,10583,878
-2554,10666,884
-2583,10592,936
-2579,10589,943
-2593,10619,922
-2499,10621,856
-2645,10611,934
-2640,10588,892
-2614,10570,866
-2609,10575,842
-2676,10581,801
-2650,10629,962
-2669,10566,855
-2749,10574,822
-2701,10741,857
-2680,10673,885
-2678,10707,890
-2690,10640,843
-2733,10639,783
-2726,10749,838
-2687,10715,871
-2669,10704,883
-2722,10744,799
-2752,10724,1012
-2755,10712,873
-2682,10738,789
-2750,10868,877
-2657,10792,793
-2649,10743,817
-2693,10833,825
-2647,10757,831
-2542,10909,854
-2655,10845,826
-2673,10806,828
-2588,10794,854
-2690,10823,765
-2582,10761,829
-2530,10812,910
-2637,10794,841
-2649,10736,811
-2552,10751,725
-2593,10915,893
-2589,10853,856
-2605,10748,782
-2565,10706,769
-2635,10853,801
-2371,10892,818
-2564,10813,786
-2627,10781,779
-2590,10692,812
-2599,10736,972
-2584,10738,807
-2655,10704,709
-2675,10614,703
-2646,10727,857
-2675,10644,937
-2581,10585,746
-2616,10578,780
-2654,10602,822
-2587,10339,887
-2681,10545,1016
-2661,10452,894
-2547,10373,837
-2542,10400,854
-2499,10292,814
-2472,10422,978
-2555,10431,936
-2534,10314,860
-2483,10440,940
-2420,10271,982
-2435,10422,935
-2418,10394,979
-2416,10307,782
-2447,10466,923
-2391,10440,948
-2429,10524,939
-2450,10304,839
-2323,10396,841
-2396,10439,843
-2400,10570,883
-2387,10573,921
-2489,10589,763
-2426,10529,540
-2398,10660,791
-2387,10806,843
-2506,10707,780
-2455,10572,771
-2537,10637,794
-2587,10602,773
-2510,10642,765
-2621,10564,729
-2618,10582,685
-2687,10520,723
-2672,10536,782
-2716,10550,786
-2785,10424,723
-2785,10431,815
-2774,10377,732
-2764,10483,857
-2726,10439,781
-2804,10384,739
-2768,10039,759
-2818,10263,772
-2822,10396,1034
-2731,10538,986
-2711,10334,938
-2770,10370,900
-2752,10288,880
-2641,10372,945
-2604,10449,805
-2663,10337,1000
-2506,10433,1032
-2567,10330,999
-2475,10381,1003
-2465,10507,827
-2423,10423,993
-2434,10514,956
-2413,10380,840
-2383,10727,980
-2231,10626,812
-2384,10527,969
-2348,10587,879
-2305,10518,871
-2343,10589,861
-2197,10755,917
-2292,10573,875
-2268,10633,755
-2323,10505,765
-2366,10615,848
-2418,10691,871
-2350,10540,829
-2388,10538,685
-2429,10544,826
-2441,10543,798
-2413,10553,864
-2461,10392,800
-2533,10420,890
-2471,10505,839
-2484,10403,834
-2478,10470,854
-2513,10396,844
-2568,10421,869
-2789,10285,847
-2535,10258,935
-2481,10396,976
-2491,10246,854
-2553,10290,988
-2309,10223,949
-2501,10278,1027
-2589,10305,1017
-2546,10007,883
-2609,10290,900
-2663,10147,892
-2525,10265,959
-2480,10315,955
-2519,10301,962
-2568,10199,861
-2500,10214,874
-2560,10093,951
-2488,10299,975
-2472,10320,902
-2495,10234,948
-2405,10300,810
-2419,10380,902
-2372,10443,936
-2395,10724,998
-2283,10520,911
-2201,10496,897
-2245,10443,864
-2134,10640,836
-2129,10699,932
-2254,10730,897
-2124,10701,754
-2112,10588,851
-2174,10800,907
-2102,10776,901
-2098,10810,875
-2203,10729,826
-2229,10645,805
-2181,10804,926
-2198,10747,969
-2194,10833,852
-2252,10714,852
-2368,10624,840
-2315,10776,918
-2351,10686,911
-2424,10770,977
-2438,10670,925
-2449,10553,879
-2460,10617,1040
-2482,10628,999
-2501,10593,1002
-2613,10460,892
-2652,10415,889
-2576,10511,1034
-2650,10426,1021
-2631,10399,964
-2674,10386,936
-2714,10206,990
-2675,10391,1033
-2667,10448,998
-2723,10339,970
-2665,10332,892
-2745,10405,893
-2601,10407,937
-2727,10342,1260
-2647,10390,1006
-2601,10343,965
-2719,10404,952
-2665,10431,1038
-2574,10468,1196
-2641,10478,1027
-2603,10548,1038
-2651,10573,983
-2656,10635,941
-2611,10572,782
-2550,10759,1116
-2604,10743,911
-2541,10706,1026
-2634,10797,1037
-2655,10863,927
-2647,10959,1002
-2683,10923,999
-2722,10883,953
-2650,10886,953
-2661,10975,943
-2708,11084,1006
-2728,11026,1209
-3041,10986,1013
-2804,10982,1014
-2798,10968,1022
-2775,11120,1027
-2812,11021,788
-2841,10986,953
-2889,10911,959
-2825,10946,1021
-2835,10948,1109
-2891,10886,776
-2922,10774,1010
-2851,10744,1008
-2809,10749,1073
-2873,10654,1074
-2866,10532,1019
-2840,10617,945
-2832,10559,896
-2828,10594,1051
-2830,10251,1074
-2949,10374,769
-2888,10460,1059
-2865,10523,1117
-2796,10499,1125
-2860,10406,1035
-2782,10340,784
-2863,10349,1176
-2761,10345,1025
-2813,10386,1085
-2768,10330,1035
-2720,10322,1088
-2697,10484,1038
-2664,10490,1148
-2703,10448,1128
-2667,10349,992
-2708,10465,1024
-2697,10571,1133
-2711,10540,830
-2731,10559,1053
-2706,10564,898
-2741,10504,1040
-2618,10676,1158
-2662,10647,784
-2766,10584,918
-2831,10596,897
-2802,10648,885
-2823,10719,966
-2810,10698,904
-2835,10663,890
-2879,10593,878
-2810,10720,903
-2862,10646,921
-2853,10746,948
-2916,10682,825
-2904,10651,841
-2831,10698,964
-2932,10681,1081
-2861,10683,867
-2876,10613,954
-2793,10541,852
-3067,10576,971
-2358,10747,1143
-1910,10249,930
-1832,10051,1341
-1779,10136,1268
-1486,10538,1408
-1168,10762,1330
-1021,11163,1339
-1017,11220,1311
-1183,11212,1241
-1195,11112,1057
-1182,10999,1147
-1236,10931,1194
-1235,10857,1147
-1439,10838,786
-1492,10686,1094
-1462,10615,1104
-1440,10643,884
-1516,10587,971
-1659,10669,965
-1621,10542,903
-1694,10579,929
-1848,10571,942
-1901,10475,1018
-2082,10468,998
-2239,10322,936
-2258,10262,931
-2283,10292,887
-2490,10315,1068
-2615,10264,992
-2622,10260,821
-2694,10261,938
-2944,10342,956
-2782,10424,1079
-2876,10371,973
-2946,10274,933
-2898,10416,1005
-2837,10566,941
-2827,10571,908
-2945,10599,861
-2944,10606,797
-2866,10671,803
-2861,10728,814
-2865,10775,821
-2909,10812,901
-2876,10840,728
-2870,10905,807
-3038,10935,855
-2820,10938,855
-2925,10966,842
-2883,11011,699
-2836,11091,913
-2825,11088,856
-2894,11161,934
-2921,11188,883
-2915,11136,877
-2810,11131,969
-2833,11205,917
-2845,11194,909
-2887,11273,905
-2834,11259,1013
-2878,11318,1003
-2839,11258,975
-2869,11247,959
-2882,11274,1048
-2881,11290,1062
-2771,11262,1134
-2801,11137,1046
-2834,11109,1059
-3044,11157,1143
-2841,11196,1171
-2719,11217,1127
-2852,11091,1123
-2821,11107,1126
-2834,11136,1039
-2818,11061,1175
-2737,11100,1177
-2678,10965,1096
-2797,10966,1268
-2569,10966,1010
-2749,11028,1073
-2632,11072,1149
-2635,10981,1071
-2704,10858,1033
-2695,10879,991
-2642,10889,1056
-2621,10969,1048
-2616,10876,971
-2583,10785,954
-2593,10833,1022
-2549,10968,1072
-2478,10778,1006
-2603,10740,1016
-2513,10684,963
-2473,10811,941
-2417,10753,1051
-2527,10772,981
-2423,10732,885
-2386,10719,905
-2355,10842,960
-2348,10935,992
-2357,10749,988
-2264,10816,911
-2292,10885,931
-2223,10907,1027
-2280,10959,806
-2247,10813,928
-2199,10846,942
-2113,11017,1076
-2214,10970,916
-2186,10825,909
-2103,10926,984
-2104,11042,1100
-2122,11005,1039
-2198,10898,1014
-2212,10945,1217
-2189,10999,1001
-2116,11017,1094
-2200,10978,1078
-2275,10907,1051
-2157,10953,1270
-2095,10965,1076
-2210,10914,1132
-2263,10804,1062
-2344,10846,1149
-2364,10811,1091
-2328,10764,1158
-2398,10718,1129
-2358,10672,1142
-2390,10655,1258
-2393,10586,1131
-2465,10546,1080
-2513,10463,1212
-2519,10574,1058
-2542,10508,1167
-2566,10461,948
-2583,10452,1024
-2630,10420,997
-2660,10493,971
-2614,10358,952
-2666,10343,1017
-2680,10349,910
-2601,10415,1173
-2606,10345,968
-2729,10234,880
-2561,10380,923
-2596,10388,1036
-2551,10395,988
-2553,10298,959
-2606,10243,959
-2527,10423,980
-2440,10725,1028
-2389,10414,1165
-2438,10354,957
-2381,10374,949
-2317,10389,1021
-2339,10518,1005
-2255,10404,999
-2254,10337,884
-2253,10376,986
-2224,10336,1058
-2157,10386,1133
-2138,10381,1044
-2112,10242,1046
-2087,10349,1088
-2187,10406,1088
-2238,10240,1022
-2162,10267,975
-2127,10214,1075
-2178,10194,956
-2225,10117,954
-2263,10112,869
-2202,10209,1032
-2226,10138,902
-2283,10045,785
-2229,10038,920
-2367,10104,938
-2325,10181,904
-2388,10178,837
-2366,9997,566
-2501,10005,848
-2367,10031,890
-2394,9964,790
-2523,9824,776
-2555,9881,968
-2580,9948,821
-2421,9965,885
-2487,9942,759
-2601,9933,798
-2506,9913,884
-2421,9957,932
-2448,9950,911
-2511,9956,805
-2478,10057,834
-2339,10128,986
-2469,9997,857
-2491,10054,943
-2324,10065,966
-2410,10162,961
-2416,10157,1076
-2417,10127,1018
-2378,10101,994
-2448,10213,1049
-2295,10180,1075
-2349,10255,1125
-2417,10254,1042
-2442,10265,868
-2486,10342,1108
-2420,10244,1147
-2432,10185,1109
-2416,10307,1091
-2568,10378,1128
-2496,10296,1062
-2502,10279,1090
-2613,10234,1064
-2600,10267,1123
-2570,10416,1091
-2669,10305,1134
-2597,10282,973
-2720,10264,1070
-2728,10356,1160
-2768,10350,1092
-2839,10176,1040
-2823,10147,908
-3065,10290,1041
-2880,10339,1135
-2817,10323,1040
-2880,10289,965
-2849,10266,1008
-2834,10323,1044
-2835,10281,1132
-2871,10375,957
-2880,10281,944
-2911,10255,899
-2813,10305,935
-2862,10355,954
-2715,10437,975
-2798,10362,882
-2752,10421,980
-2745,10474,917
-2727,10417,1023
-2609,10510,1024
-2702,10468,986
-2597,10567,1101
-2406,10553,1080
-2377,10616,1260
-2356,10517,1212
-2345,10389,1634
-2301,10214,1402
-2228,9923,1653
-2283,9826,1689
-2381,9590,1796
-2377,9580,1899
-2461,9470,1595
-2365,9559,1206
-2075,9801,1081
-1784,10395,1230
-1389,10863,998
-1155,11048,837
-1140,11044,387
-1179,10958,328
-1153,11004,349
-1295,10754,395
-1496,10781,302
-1752,10386,-160
-1947,10254,-316
-2135,10182,-81
-2250,10283,-47
-2341,10122,-157
-2558,9787,-576
-2780,9761,-491
-2876,9993,-330
-2836,10108,67
-2921,10084,-107
-2906,9738,-24
-2971,9934,-13
-3252,10101,17
-3112,10180,342
-3084,10044,303
-3211,9751,184
-3318,10039,420
-3286,10108,531
-3459,10218,806
-3348,10130,659
-3324,10399,803
-3367,10396,872
-3497,10249,924
-3456,10312,1052
-3524,10214,1267
-3608,10220,1234
-3541,10311,1286
-3574,10239,1382
-3776,10349,1027
-3749,10245,1380
-3774,10471,1377
-3730,10177,1311
-3815,10222,1372
-3893,10228,1045
-3906,10212,1172
-3888,10288,1252
-3897,10208,1095
-3990,10166,1045
-3979,10167,1010
-3945,10329,1041
-3967,10295,929
-3951,10277,953
-4070,10270,731
-4015,10290,736
-3965,10430,689
-3917,10381,636
-3954,10368,590
-4102,10320,567
-4115,10346,539
-4055,10443,532
-4115,10420,484
-4154,10425,344
-4088,10486,431
-4169,10487,503
-4182,10434,413
-4186,10598,327
-4209,10391,298
-4291,10504,409
-4270,10643,394
-4250,10521,423
-4266,10563,337
-4311,10523,363
-4319,10602,378
-4405,10626,469
-4460,10499,396
-4479,10530,296
-4500,10379,390
-4467,10518,447
-4636,10460,467
-4671,10419,404
-4618,10286,386
-4733,10281,479
-4692,10231,502
-4785,10105,614
-4857,10077,553
-4850,10033,534
-4810,10029,595
-5047,10017,655
-5018,9889,558
-5054,9805,638
-5095,9765,621
-5121,9805,720
-5219,9752,686
-5195,9710,627
-5259,9591,713
-5273,9566,742
-5378,9598,776
-5348,9536,797
-5455,9589,689
-5564,9587,754
-5391,9599,694
-5394,9582,714
-5391,9664,1003
-5459,9644,734
-5526,9604,637
-5543,9618,672
-5545,9700,615
-5492,9776,1017
-5529,9811,582
-5600,9758,917
-5214,9783,415
-5529,9937,59
-5473,9828,999
-5601,9956,555
-5402,9994,689
-5330,9936,448
-5317,9942,754
-5395,10111,876
-5350,10250,711
-5333,10261,678
-5318,10157,781
-5252,10240,586
-5288,10331,854
-5326,10348,828
-5204,10393,951
-5177,10290,773
-5204,10309,912
-5280,10268,616
-5250,10319,674
-5280,10391,643
-5585,10257,756
-5521,10086,798
-5471,10165,545
-5384,10189,813
-5597,10061,960
-5621,10011,851
-5669,10017,594
-5699,10002,724
-5677,10168,647
-5599,10073,745
-5460,10135,787
-5654,10198,553
-5620,10024,742
-5643,9991,834
-5582,10093,779
-5389,10032,915
